card_set_id,card_name,set_name,rarity,market_price,date_scraped
OP14-058,Ocean Current Shoulder Throw,The Azure Sea's Seven,R,0.1,2026-04-14
OP14-059,Please Take Me with You!! I Can Be of Great Help to You!!,The Azure Sea's Seven,UC,0.06,2026-04-14
OP14-060,Donquixote Doflamingo - OP14-060 (Alternate Art),The Azure Sea's Seven,L,32.22,2026-04-14
OP14-060,Donquixote Doflamingo - OP14-060 (Alternate Art),The Azure Sea's Seven,L,0.16,2026-04-14
OP14-061,Vergo,The Azure Sea's Seven,R,0.52,2026-04-14
OP14-061,Vergo,The Azure Sea's Seven,R,9.85,2026-04-14
OP14-062,Gladius,The Azure Sea's Seven,C,0.08,2026-04-14
OP14-063,Sugar,The Azure Sea's Seven,R,0.19,2026-04-14
OP14-064,Giolla,The Azure Sea's Seven,C,0.06,2026-04-14
OP14-065,Senor Pink,The Azure Sea's Seven,C,0.05,2026-04-14
OP14-066,Diamante,The Azure Sea's Seven,C,0.06,2026-04-14
OP14-067,Dellinger,The Azure Sea's Seven,UC,0.15,2026-04-14
OP14-068,Trebol,The Azure Sea's Seven,UC,0.15,2026-04-14
OP14-069,Donquixote Doflamingo - OP14-069,The Azure Sea's Seven,SR,0.87,2026-04-14
OP14-069,Donquixote Doflamingo - OP14-069,The Azure Sea's Seven,SR,11.67,2026-04-14
OP14-070,Buffalo,The Azure Sea's Seven,C,0.05,2026-04-14
OP14-071,Pica,The Azure Sea's Seven,UC,0.12,2026-04-14
OP14-072,Baby 5,The Azure Sea's Seven,UC,0.2,2026-04-14
OP14-073,Machvise,The Azure Sea's Seven,C,0.08,2026-04-14
OP14-074,Monet,The Azure Sea's Seven,R,0.15,2026-04-14
OP14-074,Monet,The Azure Sea's Seven,R,1.94,2026-04-14
OP14-075,Lao.G,The Azure Sea's Seven,C,0.05,2026-04-14
OP14-076,Ever White,The Azure Sea's Seven,R,0.19,2026-04-14
OP14-077,Penta-Chromatic String,The Azure Sea's Seven,UC,0.13,2026-04-14
OP14-078,Bullet String,The Azure Sea's Seven,C,0.1,2026-04-14
OP14-079,Crocodile - OP14-079,The Azure Sea's Seven,L,0.13,2026-04-14
OP14-079,Crocodile - OP14-079,The Azure Sea's Seven,L,41.48,2026-04-14
OP14-080,Gecko Moria - OP14-080,The Azure Sea's Seven,L,0.11,2026-04-14
OP14-080,Gecko Moria - OP14-080,The Azure Sea's Seven,L,0.11,2026-04-14
OP14-081,Spider Mice,The Azure Sea's Seven,C,0.08,2026-04-14
OP14-082,Oinkchuck,The Azure Sea's Seven,C,0.08,2026-04-14
OP14-083,Ms. Wednesday,The Azure Sea's Seven,UC,0.11,2026-04-14
OP14-084,Ms. All Sunday,The Azure Sea's Seven,SR,3.2,2026-04-14
OP14-084,Ms. All Sunday,The Azure Sea's Seven,SR,59.19,2026-04-14
OP14-085,Miss.Goldenweek(Marianne),The Azure Sea's Seven,UC,0.1,2026-04-14
OP14-086,Miss Doublefinger(Zala),The Azure Sea's Seven,C,0.12,2026-04-14
OP14-087,Miss.Valentine(Mikita) (Dash Pack),The Azure Sea's Seven,R,2.96,2026-04-14
OP14-088,Miss.MerryChristmas(Drophy),The Azure Sea's Seven,C,0.06,2026-04-14
OP14-089,Ryuma,The Azure Sea's Seven,C,0.11,2026-04-14
OP14-090,Mr.1(Daz.Bonez),The Azure Sea's Seven,R,0.33,2026-04-14
OP14-090,Mr.1(Daz.Bonez),The Azure Sea's Seven,R,11.45,2026-04-14
OP14-091,Mr.2.Bon.Kurei (Bentham),The Azure Sea's Seven,SR,1.95,2026-04-14
OP14-091,Mr.2.Bon.Kurei (Bentham),The Azure Sea's Seven,SR,21.93,2026-04-14
OP14-092,Mr.3(Galdino),The Azure Sea's Seven,R,0.13,2026-04-14
OP14-093,Mr.4(Babe),The Azure Sea's Seven,C,0.06,2026-04-14
OP14-094,Mr.5(Gem),The Azure Sea's Seven,UC,0.16,2026-04-14
OP14-095,Mr.9,The Azure Sea's Seven,C,0.06,2026-04-14
OP14-096,Ground Death,The Azure Sea's Seven,R,5.08,2026-04-14
OP14-096,Ground Death,The Azure Sea's Seven,R,113.9,2026-04-14
OP14-097,Hurry Up and Make Me the Pirate King!,The Azure Sea's Seven,UC,0.13,2026-04-14
OP14-098,Crescent Cutlass,The Azure Sea's Seven,C,0.07,2026-04-14
OP14-099,Disappointed?,The Azure Sea's Seven,UC,0.2,2026-04-14
OP14-100,Absalom,The Azure Sea's Seven,R,0.39,2026-04-14
OP14-101,Oars,The Azure Sea's Seven,C,0.07,2026-04-14
OP14-102,Kumacy,The Azure Sea's Seven,C,0.13,2026-04-14
OP14-103,Gloriosa (Grandma Nyon),The Azure Sea's Seven,C,0.11,2026-04-14
OP14-104,Gecko Moria - OP14-104,The Azure Sea's Seven,SR,8.3,2026-04-14
OP14-104,Gecko Moria - OP14-104,The Azure Sea's Seven,SR,52.61,2026-04-14
OP14-105,Gorgon Sisters,The Azure Sea's Seven,UC,0.27,2026-04-14
OP14-106,Salome,The Azure Sea's Seven,C,0.1,2026-04-14
OP14-107,Shakuyaku,The Azure Sea's Seven,UC,0.17,2026-04-14
OP14-108,Silvers Rayleigh,The Azure Sea's Seven,R,0.26,2026-04-14
OP14-109,Victoria Cindry,The Azure Sea's Seven,C,0.13,2026-04-14
OP14-110,Dr. Hogback,The Azure Sea's Seven,R,1.68,2026-04-14
OP14-111,Perona - OP14-111,The Azure Sea's Seven,R,0.41,2026-04-14
OP14-111,Perona - OP14-111,The Azure Sea's Seven,R,40.88,2026-04-14
OP14-112,Boa Hancock - OP14-112,The Azure Sea's Seven,SR,6.92,2026-04-14
OP14-112,Boa Hancock - OP14-112,The Azure Sea's Seven,SR,95.62,2026-04-14
OP14-112,Boa Hancock - OP14-112,The Azure Sea's Seven,SR,611.43,2026-04-14
OP14-113,Marguerite,The Azure Sea's Seven,UC,0.15,2026-04-14
OP14-114,Ran,The Azure Sea's Seven,UC,0.26,2026-04-14
OP14-115,Rindo,The Azure Sea's Seven,C,0.13,2026-04-14
OP14-116,Salamander,The Azure Sea's Seven,C,0.05,2026-04-14
OP14-117,Brick Bat,The Azure Sea's Seven,UC,0.1,2026-04-14
OP14-118,You'll Frighten Me...,The Azure Sea's Seven,R,0.4,2026-04-14
OP14-118,You'll Frighten Me...,The Azure Sea's Seven,R,141.61,2026-04-14
OP14-119,Dracule Mihawk - OP14-119 (Alternate Art),The Azure Sea's Seven,SEC,24.35,2026-04-14
OP14-119,Dracule Mihawk - OP14-119 (Alternate Art),The Azure Sea's Seven,SEC,879.2,2026-04-14
OP14-119,Dracule Mihawk - OP14-119 (Alternate Art),The Azure Sea's Seven,SEC,3.12,2026-04-14
OP14-120,Crocodile - OP14-120,The Azure Sea's Seven,SEC,9.12,2026-04-14
OP14-120,Crocodile - OP14-120,The Azure Sea's Seven,SEC,52.8,2026-04-14
P-014,Koby (Jolly Roger Foil),Premium Booster -The Best-,PR,0.27,2026-04-14
P-014,Koby (Jolly Roger Foil),Premium Booster -The Best-,PR,0.16,2026-04-14
P-014,Koby (Jolly Roger Foil),Premium Booster -The Best-,PR,21.91,2026-04-14
P-029,Bartolomeo (P-029) (Jolly Roger Foil),Premium Booster -The Best-,PR,0.21,2026-04-14
P-029,Bartolomeo (P-029) (Jolly Roger Foil),Premium Booster -The Best-,PR,1.44,2026-04-14
P-029,Bartolomeo (P-029) (Jolly Roger Foil),Premium Booster -The Best-,PR,0.1,2026-04-14
P-044,Sabo - P-044 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.22,2026-04-14
P-044,Sabo - P-044 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.24,2026-04-14
P-053,Nami (P-053) (Full Art),Premium Booster -The Best-,PR,40.62,2026-04-14
P-053,Nami (P-053) (Full Art),Premium Booster -The Best-,PR,1.48,2026-04-14
P-053,Nami (P-053) (Full Art),Premium Booster -The Best-,PR,0.2,2026-04-14
P-055,Monkey.D.Luffy (P-055) (Jolly Roger Foil),Premium Booster -The Best-,PR,1.47,2026-04-14
P-055,Monkey.D.Luffy (P-055) (Jolly Roger Foil),Premium Booster -The Best-,PR,45.36,2026-04-14
P-055,Monkey.D.Luffy (P-055) (Jolly Roger Foil),Premium Booster -The Best-,PR,0.27,2026-04-14
P-063,Jinbe - P-063 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.26,2026-04-14
P-063,Jinbe - P-063 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,1.91,2026-04-14
P-063,Jinbe - P-063 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.28,2026-04-14
P-068,Sanji - P-068 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.26,2026-04-14
P-068,Sanji - P-068 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.26,2026-04-14
P-069,Koala (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.33,2026-04-14
P-069,Koala (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.34,2026-04-14
P-070,Carrot - P-070 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.56,2026-04-14
P-070,Carrot - P-070 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.55,2026-04-14
P-073,Sabo - P-073 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.3,2026-04-14
P-073,Sabo - P-073 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.38,2026-04-14
P-074,Portgas.D.Ace - P-074 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.47,2026-04-14
P-074,Portgas.D.Ace - P-074 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.36,2026-04-14
P-075,Monkey.D.Luffy - P-075 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.32,2026-04-14
P-075,Monkey.D.Luffy - P-075 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.33,2026-04-14
P-078,Adio (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.49,2026-04-14
P-078,Adio (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.84,2026-04-14
P-079,Lim (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.22,2026-04-14
P-079,Lim (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.38,2026-04-14
P-081,Dracule Mihawk - P-081 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.37,2026-04-14
P-081,Dracule Mihawk - P-081 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.25,2026-04-14
P-082,Crocodile - P-082 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.3,2026-04-14
P-082,Crocodile - P-082 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.27,2026-04-14
P-083,Shanks - P-083 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.28,2026-04-14
P-083,Shanks - P-083 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.35,2026-04-14
P-085,Jewelry Bonney - P-085 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.3,2026-04-14
P-085,Jewelry Bonney - P-085 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,0.26,2026-04-14
P-088,Trafalgar Law - P-088 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,8.34,2026-04-14
P-088,Trafalgar Law - P-088 (Pirate Foil),Premium Booster -The Best- Vol. 2,PR,8.28,2026-04-14
PRB01-001,Sanji (PRB01-001),Premium Booster -The Best-,L,0.47,2026-04-14
PRB01-001,Sanji (PRB01-001),Premium Booster -The Best-,L,180.45,2026-04-14
PRB02-001,Koby,Premium Booster -The Best- Vol. 2,R,13.22,2026-04-14
PRB02-001,Koby,Premium Booster -The Best- Vol. 2,R,39.94,2026-04-14
PRB02-002,Trafalgar Law - PRB02-002,Premium Booster -The Best- Vol. 2,SR,1.67,2026-04-14
PRB02-002,Trafalgar Law - PRB02-002,Premium Booster -The Best- Vol. 2,SR,19.83,2026-04-14
PRB02-003,Lucky.Roux,Premium Booster -The Best- Vol. 2,R,0.76,2026-04-14
PRB02-003,Lucky.Roux,Premium Booster -The Best- Vol. 2,R,6.02,2026-04-14
PRB02-004,Jewelry Bonney -PRB02-004,Premium Booster -The Best- Vol. 2,R,2.2,2026-04-14
PRB02-004,Jewelry Bonney -PRB02-004,Premium Booster -The Best- Vol. 2,R,15.49,2026-04-14
PRB02-005,Monkey.D.Luffy - PRB02-005,Premium Booster -The Best- Vol. 2,SR,5.43,2026-04-14
PRB02-005,Monkey.D.Luffy - PRB02-005,Premium Booster -The Best- Vol. 2,SR,30.84,2026-04-14
PRB02-006,Roronoa Zoro - PRB02-006,Premium Booster -The Best- Vol. 2,R,17.43,2026-04-14
PRB02-006,Roronoa Zoro - PRB02-006,Premium Booster -The Best- Vol. 2,R,45.48,2026-04-14
PRB02-006,Roronoa Zoro - PRB02-006,Premium Booster -The Best- Vol. 2,R,940.41,2026-04-14
PRB02-007,Jinbe - PRB02-007,Premium Booster -The Best- Vol. 2,R,0.29,2026-04-14
PRB02-007,Jinbe - PRB02-007,Premium Booster -The Best- Vol. 2,R,4.58,2026-04-14
PRB02-008,Marco,Premium Booster -The Best- Vol. 2,SR,8.82,2026-04-14
PRB02-008,Marco,Premium Booster -The Best- Vol. 2,SR,88.56,2026-04-14
PRB02-009,Mr.3(Galdino) - PRB02-009,Premium Booster -The Best- Vol. 2,R,0.57,2026-04-14
PRB02-009,Mr.3(Galdino) - PRB02-009,Premium Booster -The Best- Vol. 2,R,4.24,2026-04-14
PRB02-010,Charlotte Pudding - PRB02-010,Premium Booster -The Best- Vol. 2,SR,1.99,2026-04-14
PRB02-010,Charlotte Pudding - PRB02-010,Premium Booster -The Best- Vol. 2,SR,24.53,2026-04-14
PRB02-011,Donquixote Doflamingo,Premium Booster -The Best- Vol. 2,R,0.79,2026-04-14
PRB02-011,Donquixote Doflamingo,Premium Booster -The Best- Vol. 2,R,5.37,2026-04-14
PRB02-012,Nami,Premium Booster -The Best- Vol. 2,R,5.42,2026-04-14
PRB02-012,Nami,Premium Booster -The Best- Vol. 2,R,51.78,2026-04-14
PRB02-013,Gecko Moria,Premium Booster -The Best- Vol. 2,R,12.43,2026-04-14
PRB02-013,Gecko Moria,Premium Booster -The Best- Vol. 2,R,30.35,2026-04-14
PRB02-014,Sabo - PRB02-014,Premium Booster -The Best- Vol. 2,SR,8.68,2026-04-14
PRB02-014,Sabo - PRB02-014,Premium Booster -The Best- Vol. 2,SR,29.98,2026-04-14
PRB02-015,Shiryu,Premium Booster -The Best- Vol. 2,R,3.07,2026-04-14
PRB02-015,Shiryu,Premium Booster -The Best- Vol. 2,R,17.06,2026-04-14
PRB02-016,Otama,Premium Booster -The Best- Vol. 2,R,2.97,2026-04-14
PRB02-016,Otama,Premium Booster -The Best- Vol. 2,R,10.9,2026-04-14
PRB02-017,Boa Hancock,Premium Booster -The Best- Vol. 2,SR,3.35,2026-04-14
PRB02-017,Boa Hancock,Premium Booster -The Best- Vol. 2,SR,66.98,2026-04-14
PRB02-018,Portgas.D.Ace - PRB02-018,Premium Booster -The Best- Vol. 2,R,0.62,2026-04-14
PRB02-018,Portgas.D.Ace - PRB02-018,Premium Booster -The Best- Vol. 2,R,29.66,2026-04-14
ST01-006,Tony Tony.Chopper (ST01-006) (Jolly Roger Foil),Premium Booster -The Best-,C,1.81,2026-04-14
ST01-006,Tony Tony.Chopper (ST01-006) (Jolly Roger Foil),Premium Booster -The Best-,C,26.25,2026-04-14
ST01-006,Tony Tony.Chopper (ST01-006) (Jolly Roger Foil),Premium Booster -The Best-,C,43.64,2026-04-14
ST01-007,Nami (TR),Wings of the Captain,TR,189.0,2026-04-14
ST01-011,Brook - ST01-011 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.23,2026-04-14
ST01-011,Brook - ST01-011 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.14,2026-04-14
ST01-012,Monkey.D.Luffy (012) (Alternate Art),Awakening of the New Era,SR,37.04,2026-04-14
ST01-014,Guard Point (Jolly Roger Foil),Premium Booster -The Best-,C,0.28,2026-04-14
ST01-014,Guard Point (Jolly Roger Foil),Premium Booster -The Best-,C,4.44,2026-04-14
ST02-004,"Capone""Gang""Bege (ST02-004) (Alternate Art)",Premium Booster -The Best-,C,2.12,2026-04-14
ST02-004,"Capone""Gang""Bege (ST02-004) (Alternate Art)",Premium Booster -The Best-,C,0.21,2026-04-14
ST02-004,"Capone""Gang""Bege (ST02-004) (Alternate Art)",Premium Booster -The Best-,C,0.99,2026-04-14
ST02-007,Jewelry Bonney (SP),Two Legends,C,263.47,2026-04-14
ST02-007,Jewelry Bonney (SP),Two Legends,C,0.61,2026-04-14
ST02-007,Jewelry Bonney (SP),Two Legends,C,0.29,2026-04-14
ST03-004,Gecko Moria (SP),Two Legends,C,51.79,2026-04-14
ST03-005,Dracule Mihawk (ST03-005) (Full Art),Premium Booster -The Best-,C,9.44,2026-04-14
ST03-005,Dracule Mihawk (ST03-005) (Full Art),Premium Booster -The Best-,C,0.28,2026-04-14
ST03-008,Trafalgar Law (ST03-008) (Jolly Roger Foil),Premium Booster -The Best-,C,0.36,2026-04-14
ST03-009,Donquixote Doflamingo (Wanted Poster),Pillars of Strength,SR,92.67,2026-04-14
ST03-013,Boa Hancock (ST03-013) (Jolly Roger Foil),Premium Booster -The Best-,C,1.74,2026-04-14
ST03-013,Boa Hancock (ST03-013) (Jolly Roger Foil),Premium Booster -The Best-,C,36.38,2026-04-14
ST03-013,Boa Hancock (ST03-013) (Jolly Roger Foil),Premium Booster -The Best-,C,162.49,2026-04-14
ST04-003,Kaido (Wanted Poster),Pillars of Strength,SR,103.28,2026-04-14
ST04-003,Kaido (Wanted Poster),Pillars of Strength,SR,8.32,2026-04-14
ST04-005,Queen (SP),Two Legends,C,48.91,2026-04-14
ST04-005,Queen (SP),Two Legends,C,9.26,2026-04-14
ST04-005,Queen (SP),Two Legends,C,0.35,2026-04-14
ST04-016,Blast Breath (Jolly Roger Foil),Premium Booster -The Best-,C,0.32,2026-04-14
ST04-016,Blast Breath (Jolly Roger Foil),Premium Booster -The Best-,C,1.88,2026-04-14
ST06-006,Tashigi (SP),Two Legends,C,84.59,2026-04-14
ST06-008,Hina (Reprint),Premium Booster -The Best- Vol. 2,C,0.13,2026-04-14
ST06-008,Hina (Reprint),Premium Booster -The Best- Vol. 2,C,0.21,2026-04-14
ST06-010,Helmeppo (Full Art),Premium Booster -The Best-,C,2.91,2026-04-14
ST06-010,Helmeppo (Full Art),Premium Booster -The Best-,C,0.15,2026-04-14
ST06-010,Helmeppo (Full Art),Premium Booster -The Best-,C,0.11,2026-04-14
ST06-014,Shockwave (Jolly Roger Foil),Premium Booster -The Best-,C,0.18,2026-04-14
ST06-014,Shockwave (Jolly Roger Foil),Premium Booster -The Best-,C,1.14,2026-04-14
ST07-007,Charlotte Brulee (Jolly Roger Foil),Premium Booster -The Best-,C,0.39,2026-04-14
ST07-007,Charlotte Brulee (Jolly Roger Foil),Premium Booster -The Best-,C,8.22,2026-04-14
ST09-014,Narikabura Arrow (Jolly Roger Foil),Premium Booster -The Best-,C,0.2,2026-04-14
ST09-014,Narikabura Arrow (Jolly Roger Foil),Premium Booster -The Best-,C,3.23,2026-04-14
ST10-005,Jinbe - ST10-005 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.24,2026-04-14
ST10-005,Jinbe - ST10-005 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.06,2026-04-14
ST10-008,Shachi & Penguin (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.13,2026-04-14
ST10-008,Shachi & Penguin (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.04,2026-04-14
ST10-010,Trafalgar Law (010) (TR),500 Years in the Future,SR,77.25,2026-04-14
ST10-010,Trafalgar Law (010) (TR),500 Years in the Future,SR,2.38,2026-04-14
ST10-010,Trafalgar Law (010) (TR),500 Years in the Future,SR,103.28,2026-04-14
ST12-005,Perona (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.28,2026-04-14
ST12-005,Perona (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.13,2026-04-14
ST12-012,Charlotte Pudding (SP),Royal Blood,C,62.06,2026-04-14
ST12-014,Duval (Jolly Roger Foil),Premium Booster -The Best-,C,0.28,2026-04-14
ST12-014,Duval (Jolly Roger Foil),Premium Booster -The Best-,C,9.42,2026-04-14
ST12-017,Plastic Surgery Shot - ST12-017 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.09,2026-04-14
ST12-017,Plastic Surgery Shot - ST12-017 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.05,2026-04-14
ST13-004,Edward.Newgate - ST13-004 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.15,2026-04-14
ST13-007,Sabo - ST13-007 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.18,2026-04-14
ST13-007,Sabo - ST13-007 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.09,2026-04-14
ST13-010,Portgas.D.Ace - ST13-010 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.17,2026-04-14
ST13-010,Portgas.D.Ace - ST13-010 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.1,2026-04-14
ST13-011,Portgas.D.Ace (SP),Legacy of the Master,SR,148.48,2026-04-14
ST13-014,Monkey.D.Luffy - ST13-014 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.25,2026-04-14
ST13-014,Monkey.D.Luffy - ST13-014 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.12,2026-04-14
ST13-019,The Three Brothers' Bond (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.17,2026-04-14
ST13-019,The Three Brothers' Bond (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.09,2026-04-14
ST14-003,Sanji (SP),Royal Blood,SR,127.36,2026-04-14
ST14-007,Nico Robin - ST14-007 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.25,2026-04-14
ST14-007,Nico Robin - ST14-007 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.12,2026-04-14
ST14-010,Brook - ST14-010 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.19,2026-04-14
ST14-010,Brook - ST14-010 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.07,2026-04-14
ST14-013,Roronoa Zoro - ST14-013 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.29,2026-04-14
ST14-013,Roronoa Zoro - ST14-013 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.1,2026-04-14
ST14-016,I Have My Crew!! (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.16,2026-04-14
ST14-016,I Have My Crew!! (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.07,2026-04-14
ST14-017,Thousand Sunny (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.15,2026-04-14
ST14-017,Thousand Sunny (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.07,2026-04-14
ST15-002,Edward.Newgate (SP),Royal Blood,SR,206.04,2026-04-14
ST15-002,Edward.Newgate (SP),Royal Blood,SR,0.31,2026-04-14
ST15-002,Edward.Newgate (SP),Royal Blood,SR,19.29,2026-04-14
ST16-003,Charlotte Katakuri (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.13,2026-04-14
ST16-003,Charlotte Katakuri (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.04,2026-04-14
ST16-004,Shanks (SP),A Fist of Divine Speed,SR,149.46,2026-04-14
ST16-004,Shanks (SP),A Fist of Divine Speed,SR,0.6,2026-04-14
ST16-004,Shanks (SP),A Fist of Divine Speed,SR,23.8,2026-04-14
ST16-005,Monkey.D.Luffy - ST16-005 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.2,2026-04-14
ST16-005,Monkey.D.Luffy - ST16-005 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.1,2026-04-14
ST17-002,Trafalgar Law - ST17-002 (Reprint),Premium Booster -The Best- Vol. 2,SR,0.41,2026-04-14
ST17-002,Trafalgar Law - ST17-002 (Reprint),Premium Booster -The Best- Vol. 2,SR,24.48,2026-04-14
ST17-003,Buggy - ST17-003 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.24,2026-04-14
ST17-003,Buggy - ST17-003 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.14,2026-04-14
ST17-005,Marshall.D.Teach - ST17-005 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.18,2026-04-14
ST17-005,Marshall.D.Teach - ST17-005 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.1,2026-04-14
ST18-001,Uso-Hachi (SP),Royal Blood,C,3.28,2026-04-14
ST18-001,Uso-Hachi (SP),Royal Blood,C,3.52,2026-04-14
ST18-001,Uso-Hachi (SP),Royal Blood,C,37.07,2026-04-14
ST18-002,O-Nami (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.38,2026-04-14
ST18-002,O-Nami (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.15,2026-04-14
ST18-003,San-Gorou (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.16,2026-04-14
ST18-003,San-Gorou (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.09,2026-04-14
ST18-004,Zoro-Juurou (ST18-004),Emperors in the New World,SR,55.4,2026-04-14
ST18-004,Zoro-Juurou (ST18-004),Emperors in the New World,SR,169.73,2026-04-14
ST18-005,Luffy-Tarou (SP),A Fist of Divine Speed,SR,410.18,2026-04-14
ST19-002,Sengoku - ST19-002 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.18,2026-04-14
ST19-002,Sengoku - ST19-002 (Pirate Foil),Premium Booster -The Best- Vol. 2,C,0.1,2026-04-14
